MANDT,VBELN,WADAT,LFUHR,ERDAT,ERNAM
SC1,5b6dfcf6-97f9-4e2b-ba7e-fcd187c0aaea,2019-01-23 10:12:39,2019-01-23 10:12:39,2018-12-31 05:11:53,Rocky Balboa
SC1,c7270688-b270-475f-9308-a3111dd2274b,2019-05-02 04:13:26,2019-05-02 04:13:26,2019-04-09 21:10:05,Katniss Everdeen
SC1,043b83ca-335e-43c8-8c25-8d723c23349b,2010-08-28 19:36:36,2010-08-31 11:31:31,2010-08-09 15:06:31,John Wick
SC1,cd681633-ab17-4727-a37a-3498b99e341d,2013-04-24 13:27:20,2013-04-27 10:00:16,2013-03-25 14:23:35,Holly Golightly
SC1,9166fc98-099c-4ee6-9bfb-e34daf23608f,2010-12-03 19:10:21,2010-12-03 19:10:21,2010-11-19 17:12:35,Frodo Baggins
SC1,5e7447ba-a1e9-48ce-8133-882759088d56,2016-03-05 08:13:46,2016-03-05 08:13:46,2016-02-12 15:23:03,Walter White
SC1,accd5d80-9fd4-4940-8a2a-c3359b43f139,2018-09-28 01:41:37,2018-10-01 17:36:20,2018-09-23 18:21:17,Tony Montana
SC1,86019cc5-4900-436c-a363-524f43ef102a,2013-04-18 21:27:13,2013-04-18 21:27:13,2013-04-07 07:21:44,Forrest Gump
SC1,447efc3c-b3e4-48f7-9a05-9936cbcfb106,2013-04-26 10:30:55,2013-04-26 10:30:55,2013-04-25 03:50:14,John Wick
SC1,cbf79f23-38a5-45fc-b1b4-222e13093e61,2009-07-02 07:52:18,2009-07-02 07:52:18,2009-06-26 07:30:17,Robert Axelrod
SC1,f66eb7f9-0e9d-4a58-851e-e152208bc50c,2014-01-07 07:18:03,2014-01-11 02:31:04,2013-12-17 06:43:07,Tyler Durden
SC1,23b28e84-4ada-4cc4-b1d7-b0c8de4eb128,2019-10-01 21:16:10,2019-10-01 21:16:10,2019-09-03 15:13:59,Frodo Baggins
SC1,5c0fae7f-fab3-4239-ab97-00fd36173c14,2014-01-08 13:49:15,2014-01-08 13:49:15,2014-01-03 08:44:06,Luke Skywalker
SC1,5005e33d-5b1e-4f9c-8a99-d8d7be6a0380,2012-03-01 19:23:27,2012-03-01 19:23:27,2012-02-14 15:22:28,Norman Bates
SC1,0ef1384b-cde1-4151-a935-4cc76304cc6f,2011-06-30 19:20:14,2011-07-08 04:37:18,2011-06-28 09:36:20,Jon Snow
SC1,c9ef286e-a914-41d9-8349-6f93ff30998a,2011-08-10 20:24:05,2011-08-10 20:24:05,2011-07-23 16:33:47,Vito Corleone
SC1,ef6b42b4-2269-4e14-a2d5-2c5454641975,2012-05-30 18:27:24,2012-05-30 18:27:24,2012-05-06 10:49:52,Hannibal Lecter
SC1,b99ff27c-5f18-4a00-827c-9d36cf7aa8c9,2009-10-03 06:01:28,2009-10-03 06:01:28,2009-09-03 15:17:25,Daenerys Targaryen
SC1,ab4e9d27-10df-4230-ba91-640faa39d4fe,2018-02-28 06:49:36,2018-02-28 06:49:36,2018-02-27 00:52:32,Indiana Jones
SC1,11c778dd-2797-45b4-87e0-3c386147cb45,2012-09-10 22:02:38,2012-09-13 04:32:31,2012-08-16 03:35:27,Ethan Hunt
SC1,38c37980-0d70-4c91-8d98-17d01d37e495,2019-11-28 06:58:11,2019-11-28 06:58:11,2019-11-24 03:18:52,Tony Montana
SC1,4fcd6081-4d9f-49fb-a859-48997352134b,2012-12-22 14:54:45,2012-12-22 14:54:45,2012-11-22 03:03:18,Michael Corleone
SC1,e7c029c3-6e45-46ed-905b-131cc47941e9,2019-08-11 13:57:50,2019-08-11 13:57:50,2019-08-09 00:19:30,Frodo Baggins
SC1,9115d8a0-bf8f-4d0f-92cd-c9bee5c649ac,2010-07-07 22:16:34,2010-07-07 22:16:34,2010-06-14 05:56:00,Hermione Granger
SC1,c3220f2f-20b6-4705-ade0-56341fa7c09c,2009-08-15 08:49:19,2009-08-15 08:49:19,2009-07-31 06:58:42,Forrest Gump
SC1,7a4292f2-8e5f-4497-a39e-dacaf80a50ae,2014-11-05 17:40:16,2014-11-09 10:55:02,2014-10-31 13:19:45,Marty McFly
SC1,bee4d399-55b8-4235-b20a-c117e493eb7c,2009-11-16 05:15:03,2009-11-16 05:15:03,2009-11-10 05:16:55,Rocky Balboa
SC1,bb39f6f8-f662-4dae-a1f2-ce2148ff28a3,2018-07-20 03:24:57,2018-07-27 08:40:36,2018-07-16 21:31:10,Hannibal Lecter
SC1,d14d2416-3d2c-4176-86d2-0fd29fdd293b,2013-06-29 21:44:43,2013-06-29 21:44:43,2013-06-19 17:43:01,Holly Golightly
SC1,8b6cdbe7-77a4-4879-af16-8f40b3c0d2ce,2016-04-25 09:04:38,2016-05-01 12:18:37,2016-04-12 13:16:55,Michael Corleone
SC1,54855a77-2b8e-4b42-9ea6-f1c32e55df6c,2012-02-26 05:29:20,2012-03-01 07:43:01,2012-02-01 08:55:33,Darth Vader
SC1,a0843a35-82e0-40b7-a321-c87078068d18,2018-12-31 05:15:50,2019-01-03 17:52:22,2018-12-12 04:50:36,Rick Blaine
SC1,9d5799e9-c8b7-418a-98f2-141501993d72,2010-08-15 06:13:29,2010-08-15 06:13:29,2010-08-12 15:51:25,Katniss Everdeen
SC1,e29d0a44-b9b0-4986-b30e-c9d5312b7d14,2010-06-07 08:00:22,2010-06-08 08:30:25,2010-05-12 22:29:37,Ferris Bueller
SC1,edaa6223-3dd3-403f-b26a-f08f376c6b6e,2014-07-18 15:28:55,2014-07-18 15:28:55,2014-07-04 19:06:32,James Bond
SC1,3e301c55-3d3b-48df-a728-08e88d8c44cd,2011-09-17 19:12:28,2011-09-24 22:59:04,2011-08-28 07:01:51,Dorothy Gale
SC1,3c9c8893-b68d-4a87-ac0f-dfd9afc1f40e,2018-12-19 00:21:58,2018-12-19 00:21:58,2018-12-09 01:44:40,Norman Bates
SC1,e3e592ae-8e3b-4a59-ad6e-1a35f5fd6714,2018-08-19 07:28:27,2018-08-19 07:28:27,2018-07-29 05:24:31,John Wick
SC1,969d9f23-6e52-4d35-8c2e-dacce2a2b372,2009-10-02 10:07:03,2009-10-02 10:07:03,2009-09-27 15:16:05,Indiana Jones
SC1,fc2b7a8d-e697-4f84-87aa-f100b3fdf3b9,2017-04-12 23:16:45,2017-04-12 23:16:45,2017-04-07 03:11:15,Rocky Balboa
SC1,ee9494f6-ce3f-40a8-bb4f-d1871e608a25,2018-02-07 18:26:00,2018-02-07 18:26:00,2018-01-17 05:47:45,Frodo Baggins
SC1,ed48fbb5-8d6a-4175-be62-f1e99257f288,2013-11-18 09:46:16,2013-11-19 13:20:51,2013-10-24 00:08:23,Daenerys Targaryen
SC1,96893e63-aaa4-41d0-ba79-6997f1ec1102,2018-03-26 13:34:29,2018-03-28 14:14:27,2018-03-20 14:49:56,Darth Vader
SC1,b8d0fb30-098b-4b22-868c-ee42fc581e95,2019-06-17 18:04:06,2019-06-17 18:04:06,2019-06-12 23:14:55,Atticus Finch
SC1,4ba3de87-6912-4cfe-bd75-4f3471394584,2012-09-02 11:20:31,2012-09-05 17:46:23,2012-08-21 23:32:58,Travis Bickle
SC1,b1ed5756-f856-4203-81fc-31c8de9a3b4c,2009-05-18 20:06:47,2009-05-20 07:19:56,2009-05-03 18:50:38,Walter White
SC1,eddb1f51-d8aa-4580-b412-cfc48dd541ae,2009-11-13 19:12:39,2009-11-13 19:12:39,2009-10-25 00:36:57,Robert Axelrod
SC1,d63702c7-f6bf-4e51-99f1-09451f0eefb4,2013-10-01 22:34:03,2013-10-08 21:32:36,2013-09-20 17:14:26,Don Corleone
SC1,f68a2ed0-2c3c-48bb-a036-0698f1f7dbcb,2015-02-22 03:58:09,2015-02-22 03:58:09,2015-01-27 17:46:43,Marty McFly
SC1,eef045e0-80bc-4366-aec3-dded53850186,2012-06-15 13:57:14,2012-06-15 13:57:14,2012-06-02 20:33:34,Ferris Bueller
SC1,5a33aee9-cd53-40cc-b900-1e9273f621a5,2013-11-22 16:39:38,2013-11-22 16:39:38,2013-11-05 04:10:03,Ellen Ripley
SC1,f887bb20-38ea-42f6-8f61-6470a228a7a6,2012-09-07 06:54:17,2012-09-12 19:42:08,2012-08-18 14:29:08,Holly Golightly
SC1,67495ab1-bcb8-4a17-9a94-0ac33baa9e50,2014-03-18 03:13:33,2014-03-18 03:13:33,2014-02-28 02:34:08,Atticus Finch
SC1,d5dcf727-0195-4c42-85d5-4aa5e609ba8e,2019-03-13 10:14:28,2019-03-13 10:14:28,2019-02-17 03:52:37,Tyler Durden
SC1,f096fab6-7f5b-49f1-9f19-0f96ae80a7ad,2012-10-01 19:01:00,2012-10-01 19:01:00,2012-09-08 00:23:26,Hermione Granger
SC1,38bbd3e8-1446-4bde-84e3-5e192f16560b,2015-06-04 00:55:48,2015-06-06 01:44:43,2015-05-23 15:12:42,Tony Montana
SC1,a07c210e-88d7-4d20-9396-bdb90e635502,2017-08-24 16:32:51,2017-08-24 16:32:51,2017-08-18 16:44:38,Rocky Balboa
SC1,e570b77e-1ed9-4652-8228-3dde44989c6a,2012-06-23 17:08:57,2012-06-27 12:54:15,2012-05-28 08:11:18,Clarice Starling
SC1,194bf6df-7636-400b-9cfe-6da680cf8c48,2019-03-31 13:40:17,2019-03-31 13:40:17,2019-03-21 16:53:12,Jason Bourne
SC1,1349652f-2d86-443e-bb90-aa727dd84766,2017-04-14 13:42:26,2017-04-14 13:42:26,2017-03-26 18:25:27,Hermione Granger
SC1,a1e2ec09-d6e6-4769-bee4-67a08bf590c1,2011-04-25 21:01:40,2011-05-03 09:51:41,2011-04-18 12:16:36,Walter White
SC1,6f72617f-10e0-4a8d-87e9-1171c137b743,2018-01-23 04:30:56,2018-01-23 04:30:56,2018-01-13 23:18:43,Luke Skywalker
SC1,6d048156-9742-4ffe-a31b-65e3d6a60514,2013-12-13 18:46:21,2013-12-13 18:46:21,2013-11-28 12:46:44,Harry Potter
SC1,04efac89-dc57-4693-89ea-70ad03fdd976,2013-01-25 11:00:45,2013-01-28 17:22:42,2012-12-27 00:22:12,Frodo Baggins
SC1,2d29b4cb-e63e-4cd9-8ca9-faafa5c0db12,2015-08-04 10:42:18,2015-08-04 10:42:18,2015-07-22 04:07:10,Don Corleone
SC1,bfc848b5-56d8-4f4c-9b0c-b1926b08e06f,2016-07-11 17:31:32,2016-07-11 17:31:32,2016-06-12 18:25:59,Atticus Finch
SC1,108d28c9-9a8d-4794-b5a9-08fd3667cd1e,2019-01-25 21:33:23,2019-01-25 21:33:23,2019-01-20 12:38:49,Vito Corleone
SC1,8b5310a9-af15-4eac-a841-765c01d63aed,2016-11-08 07:41:11,2016-11-08 07:41:11,2016-10-14 18:03:51,James Bond
SC1,40d284ff-e290-41ef-824f-16ba367d0f0b,2018-10-27 12:32:47,2018-10-27 12:32:47,2018-10-14 06:05:20,Ethan Hunt
SC1,838f3a4f-ac54-4168-9c6c-d0e619bad895,2009-07-28 20:22:09,2009-07-28 20:22:09,2009-07-17 06:37:33,Norman Bates
SC1,19677522-7568-45a4-955b-5a5dab8e56a1,2013-09-04 13:11:37,2013-09-04 13:11:37,2013-08-30 17:59:39,Holly Golightly
SC1,2e03021b-ac74-4bf2-beb6-68f7dad67e3b,2013-03-06 21:43:17,2013-03-06 21:43:17,2013-02-09 08:00:06,Dorothy Gale
SC1,b297d98b-da65-4c71-89c9-7eb5dcc1c875,2015-09-15 00:24:40,2015-09-15 00:24:40,2015-08-17 06:10:42,Forrest Gump
SC1,a83fd720-b1b8-4ea6-acd5-c12e3b190ad4,2015-09-08 08:01:00,2015-09-08 08:01:00,2015-08-18 06:25:54,James Bond
SC1,cb41fc9e-b61c-40a8-8896-1f6ff9dc4b93,2010-04-07 19:47:10,2010-04-07 19:47:10,2010-03-08 00:07:11,Tony Montana
SC1,5d415cd7-ba3d-4a5d-8f58-a0a69f88f870,2017-06-24 15:09:21,2017-06-24 15:09:21,2017-05-26 11:28:21,Walter White
SC1,93c70c0f-5d11-4a37-a67c-bd7e7f8c3b79,2014-06-27 19:38:08,2014-06-27 19:38:08,2014-05-28 16:31:42,Walter White
SC1,c68c1810-4e11-482b-bf97-d0e8bde8fecc,2014-11-22 11:24:45,2014-11-24 08:52:15,2014-11-11 13:25:24,Jason Bourne
SC1,e928c99f-6e56-438a-9373-43241dbdd454,2014-05-31 17:07:56,2014-05-31 17:07:56,2014-05-03 01:25:06,Dorothy Gale
SC1,fbb81130-e499-4b91-9dda-b6c282ba61d0,2015-09-22 08:33:23,2015-09-22 08:33:23,2015-08-31 22:36:27,Frodo Baggins
SC1,bc847817-3044-4928-b129-6bf19fffd4bf,2014-11-01 10:46:09,2014-11-01 10:46:09,2014-10-06 13:11:34,Holly Golightly
SC1,e21fe198-4b70-4d37-9373-58aba5c1393e,2011-03-24 17:28:46,2011-03-24 17:28:46,2011-03-12 18:48:29,Ethan Hunt
SC1,acaa1125-324f-4ef2-826e-3a286ca6a6cf,2012-04-24 20:55:24,2012-04-24 20:55:24,2012-04-01 10:15:24,John Wick
SC1,60b945d2-1c0e-4021-a686-bbf856576d59,2018-11-27 05:14:32,2018-11-27 05:14:32,2018-11-04 19:02:52,Indiana Jones
SC1,0851e085-2f3b-45d7-baff-780535688255,2015-12-01 23:20:27,2015-12-01 23:20:27,2015-11-26 11:53:25,Harry Potter
SC1,d3b7159f-51df-4281-b4b1-5d898c677c94,2012-06-24 16:41:56,2012-07-01 04:45:47,2012-05-28 21:02:18,Jason Bourne
SC1,83f45206-f86f-4835-982d-55f4c176483a,2013-09-23 16:18:56,2013-09-25 21:43:49,2013-09-03 07:35:45,Forrest Gump
SC1,91adc714-306f-424f-870c-1e05b29c586e,2009-08-21 06:44:38,2009-08-24 15:55:07,2009-08-04 05:24:51,Luke Skywalker
SC1,2d7efdad-7d88-4afd-a410-1cda6d091681,2019-08-26 03:43:35,2019-08-26 03:43:35,2019-08-19 04:55:22,Luke Skywalker
SC1,6820b9a9-2d79-4245-be8f-483775740517,2019-06-30 02:21:44,2019-06-30 02:21:44,2019-06-16 00:06:03,Jason Bourne
SC1,2d058db1-956b-4953-9604-5948b1898cc5,2013-12-13 11:39:05,2013-12-13 11:39:05,2013-12-02 20:03:24,Michael Corleone
SC1,bb7b82db-6810-471a-8aa4-4d4a843d1c8e,2017-03-26 13:45:48,2017-03-26 13:45:48,2017-03-17 00:38:53,Walter White
SC1,eb72ab81-9fb3-426b-a393-d27212aa6f6f,2019-04-15 15:35:36,2019-04-15 15:35:36,2019-04-01 06:38:27,Forrest Gump
SC1,11910db8-5d7e-4a8d-a8da-1bc97cec94bd,2010-09-28 04:47:44,2010-10-03 01:55:58,2010-09-13 14:08:16,Lara Croft
SC1,81d90484-9d1b-4606-8a74-9bbc11d14c2b,2016-09-21 01:51:31,2016-09-28 01:00:36,2016-09-14 02:53:17,Jack Dawson
SC1,6d70b047-9746-4c54-ae51-e9710f081568,2016-03-19 17:10:18,2016-03-19 17:10:18,2016-03-02 20:16:15,Frodo Baggins
SC1,ad19adf7-1790-4e66-ab04-8d766eb25d02,2015-11-07 11:06:58,2015-11-07 11:06:58,2015-10-08 02:45:50,Luke Skywalker
SC1,8ce214ba-3ed1-4140-bde6-3490102cf4fa,2019-12-30 17:29:49,2019-12-30 17:29:49,2019-12-11 00:05:37,Ellen Ripley
SC1,0b8d0457-f436-4f55-bdf9-8c8882eb64a0,2015-05-26 10:04:01,2015-05-26 10:04:01,2015-04-30 09:28:21,Jack Dawson
SC1,53d24727-edd8-4b7b-bbbd-d0851249297f,2016-04-25 17:37:13,2016-04-25 17:37:13,2016-04-09 07:08:16,Atticus Finch
SC1,31c84b27-3b71-4328-8630-25772944a33a,2012-03-21 19:25:47,2012-03-21 19:25:47,2012-03-07 20:20:34,Luke Skywalker
SC1,4de4f1ac-4c2b-437a-9010-6cf8c1e48d45,2014-08-21 10:16:17,2014-08-21 10:16:17,2014-08-18 17:35:20,Ferris Bueller
SC1,25e61ba5-4299-44f2-a7ad-c41fd5b47cb0,2012-09-13 05:52:08,2012-09-13 05:52:08,2012-09-08 22:39:52,Harry Potter
SC1,0dcc00f7-842c-40b1-bf00-14f0310d9d3a,2013-01-23 07:41:13,2013-01-23 07:41:13,2013-01-21 19:55:35,Harry Potter
SC1,2249a79e-e214-41f4-9199-8cd1867147dd,2018-06-02 10:23:13,2018-06-02 10:23:13,2018-05-02 12:49:10,Jack Sparrow
SC1,c6e1dfa8-3fb4-4481-8dc4-14df1d77a735,2013-01-16 19:20:56,2013-01-16 19:20:56,2013-01-01 08:07:56,Hannibal Lecter
SC1,45852270-e610-4efb-87d9-a9f177acc85d,2011-04-19 07:17:31,2011-04-19 07:17:31,2011-03-19 20:01:56,Frodo Baggins
SC1,167ccb7e-54de-40fd-a28a-944635c1f9df,2013-05-17 13:35:43,2013-05-17 13:35:43,2013-04-18 20:37:33,James Bond
SC1,05d4bc69-00ab-4e07-9a48-b417b97c9cfd,2017-10-04 19:11:02,2017-10-04 19:11:02,2017-09-23 08:08:46,Dorothy Gale
SC1,2e5fc18f-7f54-4835-9a88-9ab8488099d0,2017-04-02 18:24:16,2017-04-08 03:07:23,2017-03-31 01:06:28,Vito Corleone
SC1,60e6671c-a6b6-4541-953b-4e8fe409576f,2015-03-02 20:30:46,2015-03-02 20:30:46,2015-02-16 21:33:30,Clarice Starling
SC1,e8e23bee-4528-4de0-a357-f950d3398300,2012-05-24 21:39:27,2012-05-24 21:39:27,2012-05-18 02:28:33,Marty McFly
SC1,7b47717d-6e49-4f63-9240-0063cf3beb8c,2013-08-06 10:06:29,2013-08-06 10:06:29,2013-07-27 10:42:33,Clarice Starling
SC1,888f1937-e54d-4457-b38d-a1d50d91ae70,2011-07-15 03:54:15,2011-07-15 03:54:15,2011-07-01 18:17:05,Dorothy Gale
SC1,ad064f49-2583-444c-8e19-4bf9c5c5a9e7,2013-07-25 03:49:39,2013-08-01 04:00:18,2013-07-08 15:56:56,Tyler Durden
SC1,ae3fa0e0-d30f-4924-bd4e-ce9968e51e27,2014-01-13 23:38:22,2014-01-13 23:38:22,2014-01-08 22:17:34,James Bond
SC1,5c2d23b4-1be5-43be-97f7-9803629654f1,2016-12-23 09:54:18,2016-12-23 09:54:18,2016-12-03 14:32:55,Indiana Jones
SC1,e86b2426-c411-4858-966c-e8e9f7027565,2019-03-08 19:03:30,2019-03-08 19:03:30,2019-03-07 15:22:34,Harry Potter
SC1,2f8ace78-4480-4b3b-8f03-8f757dbd7e7c,2013-03-17 13:02:40,2013-03-17 13:02:40,2013-02-22 11:34:26,Robert Axelrod
SC1,9ac50c10-913a-40a0-a185-e4af0be1de9c,2015-07-03 00:27:53,2015-07-03 00:27:53,2015-06-23 15:46:33,Rick Blaine
SC1,7ea1622e-de07-4b07-a6d3-7cb398d33bbd,2014-09-03 05:52:28,2014-09-03 05:52:28,2014-08-25 01:54:03,Darth Vader
SC1,ec841887-4886-4ca3-8403-9572d4e522e2,2014-03-09 00:42:52,2014-03-09 00:42:52,2014-03-01 18:56:11,Walter White
SC1,11840d88-fc73-4d15-a109-de3b766bd94d,2013-02-19 12:29:24,2013-02-23 17:14:09,2013-02-18 01:49:33,Rocky Balboa
SC1,6c884020-b9c6-4d14-b3cc-e8fa3f798d22,2013-04-26 18:09:47,2013-05-01 14:52:10,2013-03-29 01:34:01,Marty McFly
SC1,74b88b66-f553-4012-a7b3-ed479aa1dd32,2018-09-16 06:24:00,2018-09-16 06:24:00,2018-09-08 19:45:03,Tony Montana
SC1,7e436233-b2e7-4bb2-8c28-0b4c4d292cee,2010-12-28 17:39:05,2010-12-28 17:39:05,2010-12-15 19:42:23,Norman Bates
SC1,c74c3aab-a4ea-4f2f-a631-405d2b841a69,2010-09-27 12:25:37,2010-09-28 19:42:25,2010-09-02 12:43:17,Holly Golightly
SC1,1181f98f-7824-46dd-9c7b-1373f629da41,2012-04-28 21:36:42,2012-04-28 21:36:42,2012-04-04 01:35:48,Ethan Hunt
SC1,c20fe84d-1d4e-4e95-8279-e133ad4b54aa,2016-07-05 14:46:19,2016-07-05 14:46:19,2016-06-10 07:12:04,Travis Bickle
SC1,57310984-50e0-4b64-acb6-8a91987b7654,2017-03-05 02:03:04,2017-03-05 02:03:04,2017-02-23 05:44:09,Don Corleone
SC1,3cc5cf9f-bf1f-4bfa-b87f-1bedfa78a7fa,2017-11-13 18:44:34,2017-11-13 18:44:34,2017-11-09 06:19:46,Jack Dawson
SC1,8c79e321-f42f-402e-b8f1-b2dafa19c900,2019-08-13 04:27:19,2019-08-13 04:27:19,2019-08-02 12:24:36,Walter White
SC1,69d9ed0c-9e5c-488e-9ecf-58e9c565e4c8,2013-10-07 01:24:29,2013-10-10 14:26:43,2013-09-23 16:41:48,Jason Bourne
SC1,92b35f8e-a434-45cc-a98f-e3e791a507de,2013-12-13 12:43:38,2013-12-19 10:37:47,2013-12-09 12:31:25,Indiana Jones
SC1,0c882b1c-9e32-4ca9-adf6-56d0061d0169,2016-04-05 22:48:56,2016-04-05 22:48:56,2016-03-06 00:56:13,Vito Corleone
SC1,e66b4bdb-1288-438b-ba76-7cab69d2f131,2019-03-09 20:18:09,2019-03-09 20:18:09,2019-02-22 16:43:55,Frodo Baggins
SC1,dcd50696-e49d-4a26-b4ba-2126e4a7d8dc,2018-01-24 07:47:09,2018-01-31 05:42:22,2018-01-09 13:25:59,Michael Corleone
SC1,9d92fe5e-4ac0-4c0c-b4a2-f071346c136b,2009-12-18 07:09:10,2009-12-18 07:09:10,2009-12-03 02:39:07,Rick Blaine
SC1,c03ba357-be08-45bb-9963-50802aeef2cc,2011-01-13 10:27:53,2011-01-13 10:27:53,2010-12-28 07:01:10,Clarice Starling
SC1,d6d65f5f-5706-488d-94ad-61c70ffa52ec,2010-05-16 08:36:20,2010-05-16 08:36:20,2010-04-18 01:43:41,Michael Corleone
SC1,e48057ee-21f5-492b-a9db-233f324e53e7,2014-08-10 11:18:42,2014-08-17 16:57:44,2014-07-31 05:55:07,Tony Montana
SC1,40085cdd-d325-4d0c-8fd8-7f29b88648aa,2017-06-20 03:51:42,2017-06-23 15:50:17,2017-05-30 00:48:56,Daenerys Targaryen
SC1,390c78c0-cc2f-432d-a5b0-4aba85bb064b,2019-03-08 02:12:30,2019-03-08 02:12:30,2019-02-28 01:40:26,Norman Bates
SC1,927db067-19c5-4f7c-9ad9-8f6fa8306742,2010-12-07 13:53:51,2010-12-07 13:53:51,2010-11-18 11:05:30,Hermione Granger
SC1,c00d875d-09bf-4549-9b7f-da2f93994f66,2015-03-26 13:24:22,2015-03-26 13:24:22,2015-03-09 19:16:06,Vito Corleone
SC1,36e0fafa-13e1-4d9f-9e05-2d231191880d,2011-08-29 07:13:50,2011-09-02 10:18:31,2011-08-11 16:43:52,Hermione Granger
SC1,e04e248f-15e6-4304-a7bb-4be1b6af6bc1,2013-02-15 07:11:46,2013-02-19 07:19:52,2013-02-13 03:34:56,Katniss Everdeen
SC1,4800024f-295d-4b4a-bd5e-39f8c40cb32b,2014-10-20 21:35:09,2014-10-27 18:07:36,2014-09-26 09:20:50,Tyler Durden
SC1,2d12e20e-df25-4c47-a341-66c21207534d,2009-11-18 14:24:44,2009-11-18 14:24:44,2009-10-30 09:38:26,Travis Bickle
SC1,311a2a5c-5d5a-47a7-8623-eabdb46100d7,2019-01-02 01:04:46,2019-01-02 01:04:46,2018-12-26 05:31:10,Tony Montana
SC1,bdaee8cc-72e3-44ab-82b1-1eb92d96d5b7,2014-01-28 00:18:12,2014-01-28 00:18:12,2014-01-11 10:57:47,Frodo Baggins
SC1,a1811e79-4d6c-4ef3-9be9-ce669685a483,2016-05-13 10:27:58,2016-05-20 21:26:02,2016-04-17 19:15:43,Tyler Durden
SC1,0a70d8a5-fb36-4255-b033-5f8955cb7b6a,2019-07-18 06:36:40,2019-07-18 06:36:40,2019-07-01 07:05:13,Holly Golightly
SC1,a27a760a-7ff5-4b58-bdfd-416dc58ab6ed,2019-10-03 11:30:30,2019-10-03 11:30:30,2019-09-03 20:59:48,Tony Montana
SC1,995c73b1-7f4c-44d6-ba49-59bb50f94a68,2018-12-25 11:57:41,2018-12-25 11:57:41,2018-11-26 08:10:28,Lara Croft
SC1,f8f521db-4e5a-4a89-b90d-0d262685d143,2016-02-06 23:14:43,2016-02-06 23:14:43,2016-01-15 14:38:03,Daenerys Targaryen
SC1,30031335-4f31-4d01-9a45-a682d41f3fd9,2014-09-22 06:16:48,2014-09-22 06:16:48,2014-09-09 00:46:36,Michael Corleone
SC1,a39008ae-ad89-4d82-8214-364891fc3b42,2017-04-17 16:06:33,2017-04-17 16:06:33,2017-04-10 21:00:02,Ferris Bueller
SC1,98a4080c-8b46-46f2-aeb6-38cbe617baba,2009-12-21 12:10:21,2009-12-21 12:10:21,2009-12-05 03:02:15,Tony Montana
SC1,945c6c18-f605-4b23-bc3c-4df0c645277f,2012-06-13 21:00:41,2012-06-13 21:00:41,2012-06-05 20:09:01,Sheldon Cooper
SC1,9252c2f4-1ec6-4aa8-8574-226220496a33,2010-04-21 12:07:06,2010-04-21 12:07:06,2010-04-04 19:34:10,Ethan Hunt
SC1,c5c48537-e140-4ac1-944b-de6ce838cfb2,2012-11-09 18:54:58,2012-11-09 18:54:58,2012-11-02 22:01:32,Indiana Jones
SC1,0de82361-14c4-438f-8c1d-47273726d904,2011-11-22 22:04:59,2011-11-22 22:04:59,2011-11-15 18:56:34,Robert Axelrod
SC1,c2bd011e-afc7-4f94-83e3-8c167b8f166f,2019-12-16 20:35:14,2019-12-16 20:35:14,2019-11-23 20:13:29,Leia Organa
SC1,6c7238e2-ab71-483e-8301-03fc84cf4631,2015-06-01 08:39:25,2015-06-01 08:39:25,2015-05-02 16:33:53,Rocky Balboa
SC1,6af79d0c-7549-4f9b-90fe-bd1b28c117c1,2016-04-03 02:35:01,2016-04-03 02:35:01,2016-03-27 01:44:54,John Wick
SC1,2d848fa7-aad8-4261-9378-473188b0f5b4,2012-11-13 09:34:48,2012-11-13 09:34:48,2012-11-01 04:17:35,Tony Montana
SC1,717530c6-cb2e-4d42-b523-728d9de7127e,2014-11-24 14:06:25,2014-11-24 14:06:25,2014-10-31 20:58:54,Marty McFly
SC1,50b8afcb-ffc9-484a-a05a-a16c66d38402,2018-12-29 12:12:29,2018-12-29 12:12:29,2018-12-17 17:08:25,James Bond
SC1,03a747d4-47ca-4269-b8f3-d7e0d67707dc,2016-05-04 19:31:52,2016-05-04 19:31:52,2016-04-17 17:45:12,Marty McFly
SC1,a24cc68a-1908-4763-8e7f-420d24f29f37,2017-01-20 07:21:52,2017-01-20 07:21:52,2016-12-23 02:00:07,Ellen Ripley
SC1,51c9b21f-a816-4c30-8be3-6e95a01182b8,2018-01-24 05:13:44,2018-01-24 05:13:44,2018-01-18 17:05:05,Jack Sparrow
SC1,8ea5ff2b-be02-4ba8-a4d0-d9b64d4a8377,2017-09-13 06:51:56,2017-09-13 06:51:56,2017-09-10 19:39:27,Daenerys Targaryen
SC1,aaf3087b-8696-4bf8-abef-b3d0545921a1,2010-10-04 23:46:13,2010-10-04 23:46:13,2010-09-18 06:33:28,Holly Golightly
SC1,c9fd5425-7c6d-4e55-b3f6-3c3fa3c48de7,2015-07-17 19:10:57,2015-07-24 06:25:37,2015-06-20 20:55:45,Leia Organa
SC1,97f6e0b5-b25f-4bc0-af27-d8538f2be3c7,2013-10-21 23:39:50,2013-10-24 21:23:54,2013-09-24 05:09:53,Ferris Bueller
SC1,0eb3c10c-21b0-477f-8ed2-1df0b10829dc,2014-12-04 06:50:11,2014-12-04 06:50:11,2014-11-22 09:42:53,John Wick
SC1,d80b3475-2682-42bc-83fb-bb7c7fd5e216,2015-08-15 03:15:33,2015-08-15 03:15:33,2015-08-06 10:14:18,Ellen Ripley
